type,1,2,3,4,5,6,7,8,9,10
normal,1.3496007e-22,4.4267905e-11,1.7966595e-24,1.7518128e-20,5.2756597e-25,3.7223348e-28,1.2360136e-22,0.0,2.480589e-24,0.0
normal,5.687437e-20,0.0,6.210093e-11,6.695553e-30,4.900223e-27,5.0834504e-18,4.3107654e-25,0.0023442507,5.8325923e-31,2.3711253e-16
attack,3.1432422e-25,7.7570003e-22,1.4350135e-10,1.1846159e-22,0.0014830232,6.443933e-17,1.1265647e-19,0.00067445636,5.1058876e-05,4.5783497e-09
attack,1.0,0.0,1.0,1.0,1.0,3.9416827e-17,5.520121e-13,0.7386056,2.1537339e-10,3.5199155e-06
normal,0.00010915781,4.49962e-17,0.20594916,1.0800383e-10,2.6046519e-06,3.9141617e-15,2.3537195e-08,4.7014787e-06,4.076566e-10,3.887493e-09
normal,1.513453e-16,6.066414e-17,7.0874054e-25,5.0664945e-17,1.9678792e-07,0.9974221,2.2352186e-25,2.3002677e-14,2.0232442e-19,2.1733026e-17
normal,6.3678015e-21,0.0,6.0848598e-33,3.0808083e-20,1.6091719e-22,0.07044241,4.8506613e-26,1.0159146e-22,3.700718e-19,2.9339247e-20
normal,2.2219554e-26,2.3256197e-30,0.0,1.7962552e-24,7.353312e-24,1.1571048e-20,1.1397333e-23,0.0,5.641498e-20,6.1615764e-15
attack,3.3833805e-31,1.8174436e-38,1.3086574e-36,0.9737611,1.1974007e-37,2.3626309e-07,0.34291977,0.009895921,0.0,2.1230923e-07
attack,1.0,0.074242085,3.6224923e-16,3.4215237e-25,4.8666457e-06,9.849657e-24,1.0,0.9996957,0.99999976,1.0782239e-12
attack,1.9982848e-19,1.7186966e-35,1.0,0.5514777,1.0,1.0,5.7076496e-20,3.366361e-31,0.0,0.99999064
normal,2.1435152e-08,4.6957463e-16,1.1072429e-12,3.889987e-23,5.025803e-05,0.018011153,6.2272384e-24,2.9154695e-10,3.491847e-23,1.3804602e-25
attack,1.0,4.5996003e-17,3.2345774e-27,4.3038186e-16,0.9999988,0.9999975,1.0,2.5905836e-19,2.8791843e-29,0.99999976
attack,1.6131452e-26,1.188294e-17,3.756275e-25,1.0,0.9999949,1.0,2.3770942e-06,0.9999997,1.0,9.485685e-20
attack,2.1132564e-11,2.463401e-07,1.6878109e-25,2.8591122e-36,3.5454107e-18,1.2890467e-29,8.955896e-19,1.1998887e-10,2.8535038e-19,2.0592747e-17
normal,2.2366925e-34,1.9054513e-36,1.2313799e-34,3.1217028e-29,3.639433e-23,4.5727135e-31,8.0014695e-28,6.098167e-28,6.1033914e-13,1.2145456e-38
attack,1.0,1.0,1.0305094e-28,5.7539385e-32,4.7209754e-26,1.0,5.0133434e-29,1.0,1.0,8.95397e-22
attack,0.0,1.0,1.0,1.0,1.0,6.6294306e-35,5.51657e-37,6.644062e-28,8.6183185e-20,1.0
normal,7.005322e-12,8.503679e-06,3.6396467e-20,4.024938e-15,5.2564767e-17,2.973959e-21,1.9783465e-17,1.1251717e-14,9.301469e-09,6.4638784e-16
attack,0.99972844,2.6123958e-08,7.482256e-09,7.6819795e-08,0.9422085,0.99994016,0.03332305,5.7412654e-17,0.30003077,0.9483972
normal,5.8381126e-16,1.2445907e-31,0.0,2.9322433e-37,8.1117146e-19,1.6876784e-37,2.8363554e-35,3.0417147e-33,2.0958809e-32,0.0
normal,9.113995e-17,0.0,1.8665083e-22,4.6226294e-08,1.8719817e-10,1.7763957e-27,1.6234124e-17,1.7990329e-16,5.560118e-20,2.8097704e-06
attack,1.4906548e-23,1.0,0.11101386,1.0,1.0,1.0,2.2479316e-27,2.968053e-22,1.0,1.2294768e-30
normal,2.406815e-21,1.3366058e-17,1.676313e-17,2.7618301e-27,0.9810189,0.0005337,0.7909232,4.7435057e-18,0.0001514554,0.0077748895
normal,1.3251331e-23,2.7522063e-20,2.0797775e-24,2.367837e-22,8.4303665e-14,2.1498122e-12,9.3061045e-12,5.775593e-19,4.007937e-12,6.166268e-11
normal,2.3735977e-07,1.858253e-07,3.7644343e-19,0.549823,2.685176e-13,9.3416824e-36,2.5197528e-06,0.13686225,1.28779045e-11,8.315733e-14
normal,2.2458015e-31,0.0,0.0,0.0,0.0,5.538384e-33,0.0,0.0,1.84251e-32,2.8000894e-38
attack,0.6894125,1.0,1.376095e-27,4.3045127e-14,1.0,1.0,1.9277252e-13,1.0,1.0,7.6986095e-07
normal,1.8653371e-26,8.4236255e-08,3.6569123e-38,2.1938371e-30,7.661594e-16,1.7484712e-07,0.0,0.5204401,2.029732e-17,2.049194e-09
normal,8.599398e-21,0.0,8.9920026e-21,2.371954e-34,1.615176e-20,1.09755105e-17,3.3642854e-36,3.3815063e-18,7.6662775e-22,5.473744e-22
attack,1.1347406e-22,2.1639858e-26,1.0,4.311051e-11,0.99984306,1.4810112e-26,0.99994546,0.99999976,3.8346556e-27,0.99999917
attack,1.0,2.4315643e-37,2.5052968e-08,1.0,0.067985505,0.9999958,7.575538e-13,8.949563e-11,1.0,0.9999834
attack,3.3579324e-06,0.061423212,1.0525067e-29,1.569322e-26,1.0,1.7605048e-24,1.904227e-06,1.0,8.42307e-14,3.6843263e-13
normal,2.606357e-32,3.7956183e-22,4.9428388e-20,5.4247654e-31,9.085893e-21,1.13407894e-10,4.8689107e-23,6.7949257e-22,1.5441226e-15,6.26113e-14
normal,1.9981523e-37,8.2658915e-21,6.7291366e-18,2.2363764e-27,2.239342e-24,0.0,0.0,3.0322744e-32,1.0366625e-16,9.5974994e-20
attack,1.0,4.289902e-31,8.953528e-14,5.245653e-12,0.9999997,1.0,4.2907326e-05,1.0,1.4647568e-26,1.0
normal,3.9045794e-19,4.874754e-35,0.0,2.1166824e-25,5.088337e-34,7.0391716e-26,1.1429633e-24,1.5580482e-26,0.0,0.0
attack,3.4573544e-33,0.0,1.0560391e-34,2.1046716e-08,7.140735e-09,7.8762985e-15,4.6951857e-07,0.00012668967,7.631984e-09,1.7713401e-28
normal,2.1861942e-29,3.592062e-19,8.366606e-23,3.6946582e-31,1.6834599e-15,1.7185147e-33,1.0418699e-27,5.507466e-05,9.12464e-17,2.3106022e-17
attack,1.0,2.6322445e-14,9.8311935e-23,1.0,0.9999988,1.0,1.1085789e-26,4.3056807e-28,5.131164e-18,1.0
attack,6.4644685e-09,8.144492e-18,3.855225e-07,7.135072e-24,0.9999969,0.9309157,0.47964334,7.891362e-31,0.9999995,1.8251533e-33
attack,0.8215299,1.0,1.1826178e-11,0.99703664,1.0,1.0,0.9593639,0.99539137,4.0895625e-07,1.0
normal,1.1202761e-22,0.0,3.766048e-24,4.381015e-06,3.2550795e-17,1.6508317e-05,1.249433e-09,0.0,5.5868878e-27,7.251064e-14
normal,1.7026495e-28,3.4811192e-35,0.86796033,1.01411015e-11,1.5005175e-10,8.57001e-24,2.5327734e-07,2.6930684e-14,2.4543707e-20,1.3608319e-07
normal,2.4450552e-19,6.1120536e-26,2.0788155e-26,0.0,1.0,2.2322075e-28,1.0431934e-10,0.9999596,2.3966294e-19,9.456542e-06
normal,2.9004293e-20,0.0,0.23354924,2.390169e-31,0.0,2.2899444e-26,0.0,1.4717782e-29,3.3890538e-37,0.0
attack,4.0449877e-33,2.4287641e-30,1.0,2.049887e-38,1.0,1.1376445e-37,1.5921666e-37,1.0,1.0,1.0
normal,9.892323e-31,1.6108683e-28,4.556143e-36,4.1612174e-38,2.9495484e-18,5.7902753e-15,1.00510814e-25,3.070776e-07,6.4887216e-19,2.881441e-26
normal,3.930487e-05,1.16679805e-36,1.5885452e-29,1.7366906e-33,8.001205e-33,1.7743865e-32,0.00080543756,1.892838e-14,1.6624317e-23,2.6810319e-16
attack,5.381046e-14,0.00037541986,1.0,1.0,0.9998605,1.0,0.6159991,7.85421e-09,0.00013324618,1.0
normal,0.00020742416,7.6229623e-17,1.1653314e-19,2.2492046e-24,7.533034e-05,7.55291e-18,9.769003e-12,4.6342422e-10,1.5008949e-18,0.0005596578
attack,1.1155823e-12,0.039725006,2.67152e-10,0.0,3.29185e-12,5.723428e-30,7.329724e-07,1.598731e-14,4.097393e-11,1.9131636e-07
normal,1.8994482e-30,1.1799804e-28,6.253255e-17,1.7289189e-31,1.10664436e-10,1.5144052e-32,4.0455327e-23,1.2472855e-16,3.9694843e-21,9.7596696e-24
attack,2.2640298e-30,1.0,1.0,1.0,4.340007e-31,0.0,0.0,1.7386018e-23,1.0,1.0
normal,1.137716e-26,0.0,0.0,2.4830556e-20,6.2948532e-24,1.5054777e-24,0.0,2.4903397e-36,1.3001272e-31,1.321298e-29
normal,0.0,7.538138e-27,1.6717181e-36,0.0,0.0,1.6914114e-28,9.791672e-30,8.805649e-35,3.0647154e-27,5.818136e-35
attack,1.0,0.9941014,1.0,0.9055294,8.742714e-22,1.0,1.5584009e-16,3.2886925e-07,1.0,3.258494e-07
normal,2.6806642e-23,8.824437e-22,0.0,8.664398e-21,2.867864e-12,3.2339335e-06,4.0507133e-27,7.603769e-31,4.1933925e-22,9.936636e-26
attack,1.0,1.1022582e-33,1.0228378e-34,3.494873e-30,8.1342443e-26,1.0,1.0,0.8274205,1.0,2.4827867e-23
attack,1.0,7.457097e-31,2.4749942e-31,1.0,1.0,4.445752e-34,5.510627e-26,9.018291e-19,0.9999971,1.0
normal,0.0,1.3678047e-20,1.2113723e-29,3.5788688e-16,3.1477728e-13,5.4292427e-14,1.1744476e-06,1.7723717e-12,1.7806254e-07,2.507186e-11
attack,1.0,0.9998383,6.174522e-36,0.9993937,1.0,0.99786174,3.981956e-26,1.0,1.0,6.985121e-31
attack,1.0,3.374452e-10,0.027359843,3.4190174e-07,0.98076415,1.0,4.9384977e-15,3.1313762e-21,1.0,0.9844414
attack,0.0,5.590526e-22,2.6149646e-37,1.0,1.5963191e-31,1.0,0.0,1.0,1.0,1.0
normal,1.1063976e-21,1.947844e-19,2.5164124e-19,7.919102e-13,0.0,5.822405e-18,4.5249995e-10,5.606843e-22,1.5167637e-25,1.00615264e-23
normal,9.545574e-36,0.0,3.5417563e-28,4.8889815e-20,0.0,1.4444618e-30,0.0,2.6201693e-07,3.8058455e-34,1.2575075e-34
attack,1.0,6.2205856e-18,1.09217916e-26,1.3567272e-25,1.0,2.304895e-34,1.0,1.0,3.8398315e-30,0.9999963
attack,1.0,1.0,0.0,1.0,1.863515e-20,7.828899e-25,1.871669e-16,1.235548e-13,1.0,1.0
normal,0.0,1.4137968e-38,0.0,2.1713313e-31,1.4696104e-17,3.626987e-23,2.0327462e-17,0.0,1.4686929e-11,1.0087208e-21
normal,1.4191365e-29,4.0533295e-25,2.0490331e-32,0.0,2.3129537e-27,9.560264e-07,1.2512777e-07,0.025301099,3.934383e-09,1.8533437e-18
attack,0.6546835,0.9999965,0.0,5.829981e-34,0.009786785,1.0,1.0,1.0,6.5293387e-13,5.244215e-11
normal,0.0,0.0,7.885628e-35,2.0854496e-13,0.0,7.996537e-14,2.4640702e-28,7.4208065e-15,5.879685e-23,1.7175496e-20
attack,0.0,0.0,0.0,0.0,0.70044947,0.020626932,0.15290138,1.2025224e-06,0.0,1.8404129e-06
attack,7.6998054e-11,1.7051367e-12,4.3979694e-17,3.5142944e-17,0.58300465,0.030860215,0.79474986,9.300663e-18,0.117432,5.707165e-05
attack,3.1495587e-23,2.0291071e-30,3.8080463e-15,0.015060037,4.3505158e-16,1.2935914e-17,0.010731012,0.9924427,0.9999989,1.0
normal,1.3854037e-17,6.048892e-06,0.99920654,0.0,3.667013e-30,3.3163443e-13,0.0,6.539531e-10,8.491208e-21,1.3349294e-17
normal,6.330175e-14,2.1660142e-14,1.8831579e-22,0.0,9.3421295e-17,1.1031391e-15,5.4344555e-06,1.8759633e-14,4.2775333e-23,1.4395586e-14
attack,1.4319977e-10,7.260394e-36,0.020040572,5.498834e-12,2.1199011e-15,2.9959659e-16,2.2056382e-35,1.3468165e-06,6.9934127e-16,5.845649e-11
normal,0.0,0.0,1.0460774e-12,4.745396e-37,0.0,0.959556,0.0,8.2162945e-26,5.46218e-10,5.8278714e-33
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759126e-31,0.0
normal,0.0,0.0,0.0,6.235544e-36,3.0995646e-34,0.0,0.0,0.0,1.6389819e-31,0.0
attack,0.9999593,1.0,0.99991816,0.0,6.125593e-18,3.7746577e-08,1.0,1.0,1.6414693e-27,1.0
normal,6.5316024e-29,1.2987927e-10,1.9405713e-31,1.0289238e-18,1.405079e-19,1.4568875e-27,1.5977557e-25,3.8487868e-25,1.6822137e-16,4.568996e-25
normal,0.12725016,5.653376e-06,3.0273485e-11,1.6255061e-33,2.0123328e-12,4.665526e-35,4.9980842e-11,0.0,0.002751112,1.8021917e-32
attack,1.0,4.2929813e-38,5.3973346e-23,1.0,1.0,1.0,1.6305805e-10,3.8403315e-14,2.8155419e-18,1.0
normal,3.545484e-11,1.5834677e-12,4.741219e-06,3.687845e-15,0.0005298853,0.22059166,0.9391786,1.7091618e-15,0.0021549463,0.089971274
attack,0.9999019,1.0,1.1191963e-28,0.99998426,1.1088662e-19,0.9997951,2.9722253e-07,1.3614345e-14,1.0,1.8671326e-17
attack,0.9983663,1.0,1.7208707e-17,0.0,4.126643e-17,1.0,1.0,2.7159193e-37,1.0,6.449877e-08
normal,6.3607804e-15,0.0018342435,9.254895e-12,3.128607e-13,4.3191235e-08,0.00016748905,0.0014018416,1.2079249e-11,4.1800465e-08,5.8261176e-06
normal,2.2390055e-27,6.859439e-21,0.9838731,0.0,0.0,0.0,0.0,0.0,1.606894e-32,2.5466975e-26
normal,0.0,1.2783684e-26,2.1340992e-16,1.2846023e-32,3.4736332e-30,1.1512655e-22,1.6677936e-22,5.4242508e-30,2.28926e-10,1.725746e-20
attack,8.320356e-07,0.2909609,2.8907848e-36,2.232664e-16,0.9999144,1.629339e-15,1.0,6.0218447e-25,1.0,1.7697515e-22
normal,5.408117e-29,0.0,2.6174207e-10,2.3089937e-36,5.260729e-32,2.155733e-12,0.0,4.6091907e-17,0.0,5.9693597e-31
normal,2.5105719e-05,1.5126406e-05,5.5935925e-07,1.1012257e-08,4.9187415e-21,0.036648512,5.1927025e-05,7.359631e-15,3.7100104e-16,2.9382323e-23
normal,2.9726543e-10,0.0009788573,0.9768703,5.0807017e-24,1.8217256e-07,3.23653e-18,3.5019841e-16,1.183568e-22,3.4228584e-12,1.3863243e-16
attack,3.321753e-23,0.0,3.1090748e-11,5.134144e-07,2.6325053e-33,1.8132743e-16,0.9662554,1.9677095e-19,5.947827e-07,0.027453303
attack,1.0,1.0,0.9992819,0.0,3.5360847e-29,4.196029e-05,1.927299e-24,1.0,0.99993885,1.1372833e-09
normal,3.1390738e-07,0.0,2.3471897e-10,1.1564011e-16,1.09732265e-10,3.8637128e-20,4.9936914e-26,7.472039e-18,9.821818e-24,1.913596e-09
attack,3.05366e-22,0.9538434,0.9984027,0.9999888,0.8381633,1.8074935e-07,2.5348065e-10,5.7352215e-14,0.0038380325,0.001039803
attack,1.0,1.0,8.870432e-16,2.4575798e-16,1.0,3.421103e-08,1.0,7.755659e-32,4.764323e-11,1.0
attack,1.0,1.0,0.00049480796,0.035484582,1.0,1.0,8.149264e-14,0.9999373,9.983564e-10,1.0
normal,3.5041285e-05,0.0,2.0850485e-20,7.727183e-34,9.345477e-25,3.714883e-23,4.5959078e-36,7.533035e-31,3.1798177e-08,3.1646005e-38
normal,7.645822e-25,2.4315353e-38,2.9516486e-36,8.2451634e-30,0.0,9.0098205e-29,9.2563964e-38,8.351117e-21,1.6855423e-37,0.0
normal,2.1867258e-16,0.0,9.438741e-13,1.2812137e-20,0.0,4.2092055e-17,0.0,7.476772e-18,0.0,0.0
normal,0.0,1.9766964e-30,2.2290375e-17,9.190302e-27,2.7765918e-24,4.528902e-29,1.933017e-27,0.0,0.0,0.0
attack,9.015856e-25,2.5614835e-29,1.0,1.0,2.1478692e-31,0.0,2.4227547e-18,1.0,1.0,0.864983
attack,1.0,0.0,0.99991256,0.0,1.0,0.9998752,0.0,5.4532735e-31,7.431435e-36,1.0
normal,1.6866293e-22,0.0,1.1777493e-14,6.6714675e-20,9.08455e-19,1.6042646e-08,2.6288208e-19,3.0236283e-21,2.4949926e-26,5.0121617e-20
normal,0.0,9.480471e-36,6.0035823e-19,2.8362104e-38,0.0,0.0,2.241867e-36,6.548967e-29,0.0,1.3251735e-12
normal,6.1627974e-38,0.0,5.8738606e-29,1.971398e-27,1.4305278e-23,0.0,0.0,1.0935836e-27,1.0880294e-33,0.0
normal,6.649167e-18,3.6521753e-29,2.7844901e-08,9.620705e-12,1.6947216e-09,6.234487e-13,2.1035554e-16,6.802068e-19,1.7129886e-13,3.7603177e-14
attack,0.52822626,1.0,1.0,0.00016266108,0.9999976,9.3478515e-28,7.806596e-24,1.0,5.890828e-13,1.0
attack,1.1749345e-31,1.0,4.517154e-28,6.247126e-25,1.0,1.0,5.236206e-16,1.0,1.0,1.5526502e-32
attack,6.061449e-05,0.0,7.953234e-21,3.642248e-18,1.6181933e-18,0.99297094,0.9977014,4.377596e-26,0.9934205,0.05747482
attack,3.085476e-36,1.0,4.8382634e-25,9.3248893e-26,0.001005888,0.99999946,0.999165,0.00063583255,4.004691e-15,0.03880483
attack,1.0,5.485185e-27,0.0,1.4458337e-31,1.8885657e-24,1.0,1.5952344e-25,0.45013452,1.0,1.0
attack,2.5459722e-31,1.0,1.0,0.9999997,9.411881e-32,1.2455872e-25,1.0089787e-36,1.0,0.9999733,1.0537939e-26
attack,0.9999978,1.0,0.0,1.0,1.5739527e-08,2.0937623e-33,0.9999957,3.1361493e-19,1.0,7.019856e-21
attack,0.0013997555,3.3045264e-08,2.2528796e-13,0.16423991,2.1016646e-14,4.9287438e-17,3.994116e-16,0.95647955,0.97184694,1.6506994e-05
normal,2.0517462e-33,7.518706e-17,4.390625e-33,2.6805311e-12,1.4728792e-10,2.8751805e-35,2.5494126e-31,3.2593067e-38,0.0,0.0
attack,1.0,0.9999963,1.7655839e-15,5.310255e-37,1.0,1.0,9.958755e-08,0.99984753,3.5600248e-08,1.1743661e-15
attack,1.0,1.0,2.6947277e-33,0.0,0.0,1.0,0.9999995,3.54284e-34,1.0,0.0
normal,2.0267121e-12,1.2221602e-09,2.7764364e-14,1.9167398e-14,2.2749252e-26,4.0509303e-06,2.8277759e-21,9.808869e-15,6.29197e-06,1.1834096e-15
attack,0.99202573,1.4293687e-19,7.1226855e-20,3.277238e-21,0.99852675,1.6798998e-11,0.99992734,1.5321088e-19,1.0,1.0
normal,2.7878292e-33,6.845008e-29,5.1486796e-23,0.0,6.544756e-26,1.6204735e-17,7.1698456e-09,1.3094898e-16,2.2143247e-06,5.284533e-36
attack,1.0,1.0,1.0,2.2798065e-27,1.0,1.8587853e-10,5.6678614e-26,1.0,4.427616e-12,2.4128879e-24
normal,1.0,0.032517493,9.296038e-06,0.9720678,0.99726033,0.99911296,0.99210584,0.057513982,0.9999895,2.936988e-12
normal,1.0724424e-15,1.3329137e-18,1.2224061e-37,5.063696e-38,8.035902e-23,1.3174566e-12,7.147623e-11,9.998462e-11,0.0,7.5279086e-27
attack,1.8364855e-36,0.0,4.9696418e-30,0.9999981,2.5806021e-19,1.0,1.8111418e-27,1.0,1.0,1.0
attack,1.0,4.175127e-32,0.0,0.9960706,1.5234078e-34,1.0,0.0,5.029293e-09,0.98269236,1.0
attack,1.0,2.2118541e-37,1.0,1.4017155e-21,5.661982e-19,3.4863545e-28,0.9999945,0.99994206,1.0,1.9893086e-28
attack,1.0,2.882633e-38,1.0,1.0,1.0,4.6034483e-23,9.326654e-29,1.0,1.4589977e-24,3.8455787e-37
attack,0.9999994,0.0,1.3849407e-29,1.0,8.5285047e-29,0.0,1.0,2.0407727e-24,1.0,1.0
attack,0.00089401007,5.692969e-36,0.8729435,2.6623122e-05,4.020177e-32,3.6590564e-33,1.0,1.0,6.413318e-35,0.027517319
normal,0.0,0.0028309226,1.7877859e-16,1.6034852e-11,1.6134738e-06,8.399059e-24,9.001212e-26,2.9114784e-07,6.545524e-09,9.235641e-19
normal,3.1337614e-24,1.7596861e-31,1.1005698e-17,1.521244e-31,1.7811948e-14,1.962933e-35,1.3342849e-29,1.3030444e-27,5.478726e-26,2.4193402e-31
attack,1.0,0.99999976,1.0,0.0,0.17568034,7.6579297e-34,0.0,0.9999969,3.595929e-11,0.9999999
normal,6.352409e-13,1.1863561e-16,2.6003412e-15,2.2405734e-12,0.99492174,1.243299e-25,4.9565303e-19,5.8733067e-27,1.1778507e-06,8.413395e-16
attack,1.1990374e-14,1.246149e-31,1.0,1.0,2.699102e-24,1.0,4.8713327e-09,5.3500863e-11,1.0,1.0
attack,1.0,0.0,2.1899982e-31,0.9968481,0.9999007,3.8536318e-19,9.9342026e-20,0.9876318,0.0,0.6965386
attack,1.9833821e-29,5.6256795e-13,0.0,1.0,1.0,1.0,3.1682857e-30,1.0,1.0,5.6963143e-21
normal,9.385197e-19,7.654324e-15,1.1919823e-14,2.4032895e-23,1.2854764e-07,2.3109101e-10,0.69135344,2.744831e-23,7.858637e-26,1.6387804e-14
normal,2.7903206e-13,2.0271147e-19,2.0386205e-21,7.104192e-24,2.5821763e-20,1.9658952e-14,5.704357e-22,4.222716e-24,5.625998e-29,4.3116217e-17
normal,0.0,2.9056918e-11,5.1062425e-09,2.0436698e-25,7.209311e-13,6.1278226e-15,9.369855e-07,3.0102463e-08,7.9832595e-30,9.6830925e-05
attack,1.0,0.0,1.0,1.5167749e-18,1.0,1.3228049e-23,6.045528e-14,1.0,2.150596e-19,1.0
normal,1.3396936e-14,1.7253646e-27,1.1599433e-18,2.8149194e-14,3.1529573e-10,1.2249841e-20,7.8350815e-05,2.4139109e-23,9.369569e-05,1.1561492e-32
normal,3.7101504e-13,0.0,1.9695345e-19,0.0,2.3352884e-18,9.19977e-20,2.9152414e-25,3.5770655e-32,1.618984e-25,1.282852e-20
normal,1.2755059e-16,0.09432322,0.00077578425,3.005009e-08,2.2000277e-10,4.458446e-08,3.979876e-05,0.0019083321,8.0053775e-13,7.399285e-14
normal,8.212062e-34,0.0,0.0,3.0492027e-29,5.365754e-18,4.9462237e-24,4.668653e-30,5.309777e-19,2.631799e-28,1.1288455e-25
normal,3.2667124e-12,5.5878853e-21,1.4019615e-21,1.2753668e-09,1.0618199e-11,1.6363972e-29,0.0002219379,2.4749957e-11,4.208192e-18,1.953481e-15
attack,0.0,1.0,4.655037e-35,1.0,8.185692e-35,1.0,1.0,1.0,1.2724348e-38,1.2217923e-27
normal,8.848652e-08,6.5974552e-12,1.0086236e-08,4.5536503e-32,0.0,1.9163483e-07,1.5874015e-05,1.5084175e-06,8.414204e-22,0.00045746565
attack,1.0,4.1852922e-36,1.0,1.0,1.0,0.0,1.0,1.7011114e-35,0.0,8.7409805e-37
normal,0.99981886,9.356338e-14,1.293567e-24,4.5840973e-25,0.0,1.4923863e-28,4.9275943e-18,3.4281904e-06,1.093306e-31,4.680961e-10
normal,5.2918596e-27,4.724419e-25,0.0,3.115871e-08,1.6380945e-12,5.211859e-29,0.0,1.2858406e-20,6.169311e-16,9.07269e-30
attack,1.0,4.0973728e-32,0.0,1.0,1.0,1.033542e-18,1.431369e-22,0.0,1.0,1.0
attack,6.7443707e-12,3.2392285e-22,5.0091542e-30,0.9999995,0.9999918,1.0,0.0,0.99999714,1.0,2.9755925e-29
normal,0.00016120076,3.0291149e-06,0.0892787,9.941518e-09,0.052595705,9.661682e-07,0.00061151385,0.015799522,0.12111351,0.009067416
normal,0.0,0.0,1.9191471e-25,2.6874185e-33,3.4141826e-33,0.0,8.005707e-37,1.8978838e-30,0.0,3.029044e-35
normal,0.99739987,3.7912828e-19,7.164595e-28,5.0270607e-08,2.2986937e-21,3.8482895e-24,1.5398173e-07,1.1512408e-08,2.7383443e-10,7.1386396e-16
normal,5.054783e-07,0.021455526,0.0,2.5548697e-12,1.3824347e-05,0.36779514,0.0017211139,0.008472264,0.021849185,2.1685961e-08
normal,2.8961733e-12,2.6036386e-21,1.1510483e-18,2.1074514e-23,1.3703465e-11,3.7583515e-26,1.2222914e-19,4.8090186e-07,7.0158784e-14,1.4118579e-10
normal,0.0,0.0,1.6706965e-23,1.1137123e-33,0.0,4.5158756e-37,7.2857116e-32,8.827106e-20,1.1625152e-36,4.155321e-36
attack,0.99926186,0.0,0.99996704,9.234594e-13,0.9820018,1.0,0.9903654,1.1792418e-14,1.557192e-08,1.0562702e-09
attack,1.0,1.0,1.0,7.4218744e-32,2.1524718e-30,4.316561e-31,1.0,3.5881563e-28,1.032908e-32,1.0
normal,1.9469134e-21,2.5954378e-06,0.019842654,3.5030727e-20,7.025528e-38,3.2970788e-19,1.697098e-29,6.121957e-06,4.617049e-09,2.0421745e-24
normal,6.6994185e-20,8.628209e-15,5.9823414e-20,4.423559e-18,5.6986657e-27,1.497036e-32,2.9492805e-24,1.6719435e-26,1.5236035e-29,0.0
attack,2.0954588e-23,0.8584373,3.2076246e-31,1.0,0.99999714,0.0,0.57802266,0.9999941,0.9972192,2.5406975e-36
attack,1.6126263e-36,1.0,1.0,9.6693944e-32,1.0,4.6234688e-26,2.0276152e-21,1.0,0.9999839,6.3906825e-34
normal,4.0598362e-29,1.9931252e-32,1.7366149e-10,1.0467269e-18,1.0866642e-19,3.3353347e-18,8.507903e-29,1.8271465e-17,5.3129497e-22,1.1997975e-28
normal,1.5484179e-06,0.0,6.1159844e-37,2.9090182e-19,5.0335853e-08,1.6902168e-37,4.904574e-07,5.183224e-31,0.0,3.2186257e-12
attack,1.6385675e-05,2.5347697e-31,0.9999325,0.9999899,0.0003720224,2.3808022e-26,4.9813017e-20,4.614205e-13,0.022608042,1.1870795e-25
normal,1.5009472e-32,2.8844648e-34,3.922183e-25,6.810955e-32,0.0,2.9618224e-21,4.668023e-33,8.6257055e-23,9.186701e-25,9.209059e-31
normal,0.0,4.4293314e-19,5.8465964e-26,4.5896983e-13,6.8178696e-32,0.0,3.569265e-34,8.554393e-25,0.0,9.669387e-26
normal,1.7755792e-16,1.8782162e-28,8.159546e-10,1.13114944e-29,1.07073016e-29,2.5383008e-24,4.8252962e-29,1.7534567e-21,4.182879e-30,7.939137e-29
normal,0.0007966161,3.146178e-12,1.510893e-22,3.9018206e-21,0.0,0.0,0.0,8.874136e-09,1.356958e-28,0.0017099082
attack,8.842872e-14,1.0,5.4230986e-07,1.0,9.078044e-14,2.0961389e-15,1.0,1.0,1.0,0.9984336
normal,1.9951776e-26,0.0,3.3696714e-26,1.8033924e-20,9.790641e-27,8.73918e-22,3.4246062e-32,4.3087542e-07,5.451925e-11,7.046266e-18
normal,6.770521e-16,7.641543e-12,8.347371e-05,0.9804528,0.032732397,9.619198e-20,0.0008649528,4.5021453e-09,0.00061795115,0.8843787
normal,0.0,3.800499e-23,5.5908277e-36,2.454897e-26,5.4379135e-34,2.3436714e-23,3.0145657e-07,5.0120328e-33,1.6924802e-16,0.0
normal,0.0,0.0,0.0,0.0,0.0,9.780677e-34,0.0,9.207723e-31,0.0,0.0
normal,1.626669e-22,7.6041173e-31,8.263401e-21,0.0,8.4758076e-20,3.1857722e-16,2.4852984e-30,2.0864222e-30,4.6329306e-19,0.0
normal,1.9090864e-24,1.0303747e-30,1.1663249e-31,9.6761025e-26,4.2503796e-11,0.0007046759,0.00035828352,5.390179e-10,6.035138e-17,3.2168793e-14
attack,2.4373716e-27,3.8050453e-05,1.1746247e-17,2.0996281e-30,8.3049484e-23,0.99993694,1.3008139e-09,0.9268876,2.2478339e-30,0.0043449104
normal,0.0,0.0,4.987821e-36,4.176921e-35,0.0,0.0,4.9748123e-18,1.0932535e-28,0.0,6.581998e-30
normal,1.6477488e-20,4.9127393e-14,7.649229e-19,6.682472e-27,9.049555e-10,1.4940598e-07,5.1664063e-08,1.7090758e-09,3.235071e-12,0.054222584
