type,1,2,3,4,5,6,7,8,9,10
normal,3.3705647e-30,1.2843426e-13,1.331592e-07,5.7353204e-14,9.066939e-13,0.055108905,3.4894306e-34,7.317935e-33,2.6978325e-19,1.0823061e-11
attack,1.0,1.335331e-33,1.0,1.6765151e-20,1.0,1.0,2.142278e-18,2.3747746e-15,1.0,7.111038e-35
attack,1.0,1.0,4.0903867e-27,1.0383588e-19,3.336318e-16,1.9253086e-38,0.99999976,1.0,1.0,2.095037e-10
normal,2.6062633e-35,1.4288686e-17,6.3379594e-24,1.4006665e-06,2.2336156e-33,1.3168055e-20,2.369657e-19,0.0,6.046757e-23,0.0
attack,4.5533155e-19,0.7515878,6.4376164e-14,1.0368704e-08,1.0,1.0,3.1837665e-13,1.0,7.1222667e-23,1.0
attack,2.0632658e-09,2.1076084e-19,0.11289176,0.0,7.706929e-08,0.9363477,0.99999183,0.0018054545,2.5418694e-05,0.0017850101
attack,3.2310295e-06,1.0,2.8692964e-09,1.0,1.0,0.0052865744,6.198548e-28,1.0,2.318646e-13,0.0
attack,0.9998592,5.4556055e-23,4.935325e-07,1.0,0.62459666,1.2254554e-10,0.78493416,1.0,1.0,1.0
normal,5.325155e-18,5.3442015e-11,4.4600057e-18,1.3897473e-20,4.716113e-12,8.191073e-18,9.3492164e-26,0.00018134713,6.6873884e-10,1.8291322e-19
attack,2.733914e-21,2.3017715e-06,8.2021335e-35,2.0815267e-21,1.0,1.0,1.0,3.1482128e-12,0.9999773,1.0
attack,1.6102318e-10,0.0,2.6406358e-15,1.778675e-26,0.9999979,3.286214e-21,0.5562292,0.00014102459,2.5074996e-05,1.6326216e-18
attack,1.1615344e-06,0.0,1.0,0.0,0.9379382,0.1390895,5.718189e-23,0.0,0.47796515,6.9087025e-10
attack,0.9124665,2.5418084e-24,0.0,1.0,1.476474e-21,1.0,8.71044e-11,2.486133e-15,0.9999994,0.9999949
normal,2.0242359e-08,2.513487e-11,0.99787915,1.2294956e-30,0.23670512,2.577697e-21,0.0037278533,1.319924e-27,1.1277678e-28,1.20633625e-11
attack,1.339472e-28,0.99999917,0.0,0.999457,4.9830288e-36,4.479686e-24,0.9784325,1.0,0.9172412,0.0
normal,3.4952925e-34,0.0,0.0,3.2475398e-07,2.4376714e-14,0.0,0.00017017126,5.835015e-32,1.0704761e-23,6.99983e-09
attack,0.99554294,1.0,0.0,0.9999968,0.99957365,5.2441523e-12,1.0,1.0,1.9410031e-21,0.8324671
attack,1.0,6.1156002e-18,0.38202006,0.0,0.48703447,0.9999982,9.673371e-11,1.6035711e-22,0.013609141,1.0
attack,0.9998956,7.844972e-09,1.0,0.08827704,1.0,5.543461e-07,1.0,1.0,2.845398e-13,0.0
attack,0.9999993,1.0,3.0292945e-30,5.0720673e-23,1.2225187e-21,0.0,0.999859,1.0,1.0,2.4577037e-05
attack,0.02208358,1.4846231e-22,6.905843e-14,1.4292831e-13,0.9995524,0.99990076,2.6988228e-25,0.964728,2.513035e-27,1.0
attack,1.03716e-25,6.133076e-14,0.0031417906,1.0,0.38354367,0.072215706,4.866144e-08,0.005443752,0.99999905,0.0006261468
attack,0.0,0.99963325,0.9986349,0.99695534,1.0,7.400934e-07,1.0,7.464873e-07,7.967719e-21,1.0
attack,2.4268183e-12,2.5800948e-38,7.143127e-18,1.1222454e-19,0.43664187,1.4187421e-13,0.014992893,0.00094619393,0.89311635,1.0923114e-28
attack,2.2742956e-06,1.0,1.026915e-35,1.889319e-35,9.142563e-29,1.0,4.8518237e-35,1.0,1.0,0.98206604
normal,4.1771205e-16,4.9060524e-22,2.2805321e-05,6.496915e-13,7.842043e-27,3.6175807e-21,0.014172703,3.130249e-09,5.75638e-23,1.915126e-24
attack,0.999081,3.83621e-25,0.99999917,1.0,2.5313305e-38,0.0,0.94288856,0.97988486,1.0,3.2914693e-05
attack,2.7958842e-08,0.99999976,1.8490436e-10,2.0136338e-07,7.68696e-05,5.160304e-29,5.370274e-05,1.0,0.9999997,7.1233408e-06
attack,2.403894e-16,0.018414289,1.0,1.0,2.8490197e-21,0.008493274,7.350361e-18,1.807061e-07,0.99999964,1.0
normal,1.088682e-24,4.1352795e-24,6.2204463e-32,7.487464e-21,3.946968e-30,0.0,0.0010897815,2.8839031e-27,2.607184e-12,1.3547047e-33
normal,0.0,6.150586e-15,2.0307933e-13,6.5476797e-18,2.9918024e-20,4.8326337e-19,2.4575842e-35,4.791285e-31,0.0,1.5141332e-14
attack,0.9999945,1.0,0.0,1.0,4.9261658e-18,0.0,0.99999964,1.0,6.38988e-26,1.0
normal,0.0006316304,2.1313593e-37,0.00010499125,1.5809021e-24,6.3079475e-26,4.445825e-09,5.834184e-27,2.012845e-18,6.529055e-16,3.576234e-24
normal,4.702637e-28,6.7039063e-31,2.1698589e-11,2.7540378e-17,7.732372e-06,1.1631602e-18,1.9748037e-16,3.218347e-06,0.0042479336,5.253206e-05
normal,3.1342015e-33,1.6252986e-29,1.988974e-10,7.135175e-33,7.521448e-20,1.6610614e-13,0.05206442,6.3033476e-09,1.1590074e-15,8.961526e-21
normal,0.0,5.095274e-33,6.291806e-16,0.09175527,2.207307e-18,1.6145184e-18,8.8256786e-23,9.863898e-11,1.5010494e-05,0.0
normal,1.4913566e-20,3.4532746e-22,3.2488685e-22,0.0,1.3479343e-21,4.6347963e-30,0.9993745,2.2078746e-30,0.0,1.1021538e-13
attack,0.93375057,1.3307364e-22,1.0,5.6573737e-15,0.9247296,3.2340692e-21,0.91309845,0.0,0.00055378675,2.3922284e-14
attack,1.0,0.0,1.0,9.8815234e-11,1.0,1.4376837e-15,6.454218e-24,0.9653239,0.80966777,1.0
normal,8.426296e-26,1.5445023e-06,1.9416065e-25,4.386133e-13,2.5665194e-30,2.9589217e-20,3.0086112e-30,1.0362803e-21,9.813887e-37,1.5452745e-19
normal,4.187691e-27,5.2770724e-16,1.32498695e-30,6.0683954e-07,0.20786887,0.0022033155,6.7441792e-06,0.0,3.0801369e-21,6.630881e-06
normal,0.0,1.232526e-20,1.4706059e-28,5.8462427e-25,0.0,5.8071384e-35,1.1577556e-32,3.5049342e-18,0.0,1.0116794e-23
attack,0.99104345,1.7106e-19,1.4227968e-27,5.4261936e-16,0.9999989,4.8802135e-13,1.0,4.604419e-21,1.0,1.0
normal,3.2270404e-31,5.655614e-34,3.220141e-09,0.50406724,0.11690903,0.76434016,7.39249e-24,0.012002856,4.115388e-24,8.2032703e-10
attack,0.9984797,4.0903463e-24,1.0,3.6065284e-37,7.528617e-07,1.1127551e-06,0.99999976,1.7557247e-37,6.532984e-33,1.0
normal,2.6499199e-11,1.2907733e-11,6.3184733e-18,9.777777e-17,0.040674448,3.6853615e-12,1.4011181e-34,0.16309318,2.3510982e-05,7.5115136e-16
normal,0.0,0.0,0.015911072,0.99996793,8.049268e-33,5.1219567e-24,1.283642e-32,1.466273e-17,5.1941923e-11,1.4343048e-10
normal,2.319712e-28,2.6020328e-19,3.4404124e-31,5.073004e-20,7.4515256e-08,7.7125784e-26,2.7366025e-16,0.0,0.0,3.215329e-13
attack,0.16008222,5.5124045e-22,2.1270127e-08,1.6326208e-34,0.99999815,0.9998921,0.0,1.0,5.3538614e-23,1.0
normal,7.0637667e-16,2.6321497e-36,1.1952575e-08,7.6703066e-07,1.479962e-17,1.9847186e-17,2.3881982e-14,1.9017316e-08,7.344778e-27,1.9730868e-31
normal,1.5495989e-37,5.1239617e-27,3.5843093e-22,3.8756297e-14,3.7931275e-15,9.396004e-29,1.0425859e-19,3.4082407e-30,2.4115616e-25,4.0260157e-21
attack,0.0003067255,1.0,4.5585075e-21,2.4151573e-28,6.6562694e-34,1.0,5.580621e-21,1.0,1.0,1.0
normal,3.0044534e-34,1.4804713e-38,0.0,0.0016705096,2.5066599e-26,0.0,0.3696462,9.5247465e-18,4.4633676e-14,2.7631766e-10
attack,0.9999969,0.0,0.9747186,0.08895472,1.0,1.6152169e-30,8.5277264e-21,3.218132e-10,0.06351578,8.184112e-32
attack,0.9983822,0.0,1.0,1.9242944e-24,0.9999558,0.9999782,1.4073286e-31,7.919922e-12,1.8888535e-32,1.0
attack,0.8907136,1.0,8.475368e-17,0.05567497,1.0,0.99999434,1.6527408e-20,0.99999976,5.1701934e-11,0.99995947
normal,1.8101906e-10,4.9311396e-29,5.67002e-20,1.9076932e-08,2.310757e-09,1.0957132e-27,3.830781e-12,7.7408074e-28,3.688804e-10,6.504381e-20
normal,7.563815e-24,7.489273e-26,6.792587e-07,6.131899e-20,1.0059165e-27,1.3420371e-24,0.0,7.562988e-14,4.4835595e-27,1.5413249e-33
normal,2.0116311e-19,9.3688635e-05,3.9529792e-38,1.9258952e-24,1.1298039e-29,1.2002092e-06,0.9988882,9.265787e-17,4.392146e-27,0.0
normal,0.0,5.0552097e-36,6.244786e-34,0.0,4.955963e-19,0.0,2.0614661e-11,0.0,3.027701e-07,0.00027310848
normal,1.58563e-18,2.3584515e-38,0.0,1.0,0.00026649237,0.9983504,9.315935e-25,2.4044504e-11,2.6557357e-17,2.1747182e-08
attack,0.9677235,0.31908152,0.9977362,1.0,5.1400056e-23,6.335998e-25,0.99200684,4.1695107e-16,1.3758073e-18,6.6640524e-09
attack,0.99991584,0.0,1.0,1.0,7.530631e-21,0.0,3.536562e-26,2.844753e-20,0.96611625,1.0
normal,3.6811135e-22,0.0,1.7962783e-10,4.7904224e-25,3.5695507e-08,2.563357e-24,5.7174046e-15,5.596499e-15,1.6383979e-08,0.9999665
attack,1.0213474e-06,1.0,0.0005904138,1.0,0.9999832,0.38591146,1.0,7.5456015e-09,2.1078527e-31,2.427858e-21
attack,4.406914e-20,0.0,1.0,3.8040817e-23,0.07159373,0.99999964,2.3781052e-27,1.0,0.9318981,3.073662e-26
attack,9.919946e-16,1.0,1.0,1.203289e-30,6.8501664e-18,0.0,0.75924206,0.9999994,1.0,0.9998909
attack,0.00010197435,0.9999998,0.0,1.0,0.026513934,1.0,1.0,1.0937827e-14,1.0,0.2254324
attack,0.9512764,1.0,1.0,0.0,1.66754e-36,1.3451458e-35,1.0,1.0,0.23190668,0.0
normal,0.0,0.22192976,1.2986013e-11,0.0,2.419306e-10,2.4120135e-09,1.248494e-32,1.2946689e-15,8.913252e-28,9.4063035e-35
normal,4.446126e-11,1.5349401e-06,2.6095144e-29,2.9479257e-20,0.99856526,9.434391e-23,1.0173112e-36,6.7180445e-29,8.3791345e-36,3.500433e-17
normal,2.6275563e-20,1.2340776e-14,0.0,5.574284e-35,0.0,4.7897344e-30,0.00053691864,9.163708e-17,1.0,0.0
attack,1.0,1.0,7.610509e-14,0.99520075,1.3882252e-22,0.9987206,0.36909938,3.9939996e-21,1.6354793e-11,0.9011142
normal,0.0,1.8657352e-34,8.569121e-33,0.0034458935,0.0002668202,4.5710344e-18,2.8152912e-28,2.2166117e-20,6.440426e-11,3.2185754e-09
attack,2.295075e-21,1.0,1.0,3.0713534e-07,0.0,7.401622e-08,1.0,1.0,0.30460513,0.28536344
normal,8.279158e-33,1.0083691e-24,2.6731936e-05,0.10993689,1.1212872e-26,3.4115433e-16,3.846175e-17,5.1012734e-07,1.9750991e-22,1.1210191e-16
normal,2.279899e-11,6.3952804e-15,0.56821585,9.015012e-14,7.268414e-33,7.6985844e-19,1.3733669e-21,0.0,3.1996035e-26,7.7634654e-19
attack,0.999994,2.2205364e-22,1.0,3.4573403e-11,0.99997103,1.899751e-24,9.785937e-12,1.0,1.9825156e-05,0.9993117
normal,9.0166306e-21,1.315363e-15,2.6813956e-08,1.6665306e-19,1.6920416e-23,4.297157e-09,1.1829373e-20,1.742859e-11,1.6338843e-13,7.578627e-14
attack,1.3051238e-27,0.0,0.9977503,1.4255747e-32,2.615623e-22,1.0,1.0,1.9662199e-38,1.0,0.9984067
attack,1.0450655e-36,1.2241274e-38,1.0,1.0,1.0,0.3422411,6.347796e-35,4.6950203e-20,1.33485705e-11,1.0
attack,0.04852459,1.0,0.0,1.0,0.9975903,4.0366278e-28,0.99999934,1.4605789e-13,4.289591e-05,1.08725406e-17
attack,1.0824136e-22,0.8993478,0.9999993,1.4429945e-07,5.741745e-14,0.0015409589,1.320074e-21,2.773062e-35,0.7859191,1.2065567e-23
normal,1.0986643e-19,1.6029534e-07,7.69657e-16,6.2012824e-31,1.8090759e-36,1.5723699e-10,2.5286165e-17,4.0207954e-07,0.010249406,0.0
attack,4.979644e-22,0.0,1.0,7.0266775e-05,1.0,2.9858152e-06,0.0,0.9985187,0.0,0.9942093
normal,1.5208251e-25,2.2417318e-12,5.5863482e-05,1.132803e-07,3.7858794e-33,0.9999994,1.241453e-10,0.15485254,2.0673908e-16,4.941772e-32
attack,0.9662466,0.9731702,1.0,1.0,1.0346973e-34,1.622372e-25,0.99938375,4.7952335e-09,0.7635476,2.8116964e-20
normal,6.4598454e-28,2.040306e-05,9.65022e-27,0.00027686357,2.2046052e-26,8.066319e-09,1.6582262e-23,0.0,0.0012329817,6.394562e-26
normal,9.887803e-22,7.8756176e-20,6.8924406e-12,3.681693e-05,3.0614444e-34,0.0009483397,4.0418123e-17,0.012625277,0.9942143,2.0380477e-26
attack,8.5068175e-10,1.0,1.0,1.0658819e-19,0.99999976,1.4324065e-15,6.8378204e-17,0.032576382,3.521317e-37,2.430806e-09
attack,0.0,1.0,1.0,2.0753641e-23,6.2517302e-09,8.372733e-31,0.85375893,1.0,0.99999326,8.956507e-05
normal,2.8018496e-10,4.2091658e-13,0.0,0.00042665005,4.0061872e-23,8.450913e-28,3.0111725e-05,2.1485646e-17,2.9353755e-08,1.6896508e-13
attack,1.0,1.0,0.0,1.0,1.0,4.147965e-17,1.0,0.84561473,1.3836632e-21,1.1759165e-16
attack,4.083449e-27,0.0,0.9999919,0.00041550398,1.0,1.9582535e-25,3.3609282e-34,0.999999,1.0,1.0
attack,0.6083337,1.5058036e-26,0.99998343,0.99999917,0.9718306,5.861769e-38,0.015211076,8.109716e-16,1.9365172e-14,1.0
normal,6.992509e-30,0.0,8.333363e-09,1.979647e-15,0.7023665,1.0100733e-08,4.278329e-06,2.1889903e-06,6.095921e-06,0.9999143
normal,1.00710815e-13,1.5004009e-09,4.844198e-15,0.0007675588,3.237285e-32,1.5866325e-09,7.290229e-21,3.332608e-06,3.95352e-24,0.00017696619
normal,0.0002795756,4.4839177e-35,3.1528316e-06,2.2190809e-10,3.3665556e-11,1.6209806e-32,1.1382737e-15,2.4032525e-12,0.9968505,9.8546e-07
normal,7.3739765e-19,0.00029593706,1.4654014e-16,1.4369647e-16,1.9073201e-10,2.8550137e-14,0.9719534,1.1732845e-19,4.9605866e-12,9.71365e-07
normal,2.0793481e-10,0.0,1.4753799e-16,1.3573044e-10,1.6756655e-19,4.0404998e-18,2.1411643e-13,3.7431014e-25,0.2497159,0.0
attack,0.018743426,0.99894154,1.0,3.7581093e-14,1.0,0.99991286,1.0,0.9999454,7.849715e-17,0.011771947
attack,3.7340643e-15,7.48861e-35,9.6474375e-24,3.1584411e-21,1.1253209e-16,1.0,1.0,1.0,1.0,1.0
attack,0.0001109063,8.266909e-19,1.2052135e-23,6.226317e-15,0.00017857552,2.5328746e-24,0.99867815,0.92802465,0.9182428,4.7468042e-05
normal,5.3845377e-25,3.4875914e-28,4.192222e-12,4.377902e-16,7.992403e-22,0.04135874,4.4932563e-17,3.3991227e-17,4.1507223e-23,0.0
normal,3.9031175e-07,6.655804e-29,0.0039564073,0.05188313,1.8035701e-10,4.9530113e-09,1.0183182e-07,0.0,1.15213565e-14,2.1507292e-06
attack,1.0,1.9155083e-29,1.0,0.003894508,1.0,6.883026e-05,0.0,1.0,2.1814768e-16,1.0
attack,2.8351127e-19,1.0,0.0,0.034481794,1.0,3.316232e-16,0.18503845,0.99974126,1.2261177e-09,6.013007e-25
attack,1.0,0.11998454,8.871133e-33,0.98949033,0.0,4.2552584e-28,2.2806683e-19,1.0,1.0,0.22772002
attack,0.9999995,1.0,3.4452824e-10,0.999928,0.9995903,2.4892364e-11,0.26093376,1.0,0.999941,0.9999211
attack,1.0,4.132625e-34,1.0,0.25891632,6.7382416e-37,1.6251581e-19,0.040911525,1.0,1.0,1.0
attack,2.1921746e-28,1.0,1.5362236e-26,6.7764123e-16,0.88405377,2.3087095e-08,0.9999963,0.9952284,1.0,6.9156134e-28
normal,4.7625824e-17,8.971254e-33,0.03022322,8.951916e-38,0.94015265,4.0298814e-13,5.430379e-30,0.8415923,4.0652143e-10,1.186186e-09
normal,1.4061041e-10,0.0,1.9508676e-07,5.245746e-11,7.535166e-15,5.9916916e-32,4.2183608e-09,1.6016661e-19,1.9515965e-15,4.77753e-21
normal,8.121854e-23,9.190054e-20,0.020049542,1.0349213e-21,7.297525e-08,0.0,2.0964423e-08,7.5870066e-20,0.0,3.1958648e-11
attack,0.9999791,6.812464e-24,1.0,0.8864076,1.0,0.0,8.072832e-12,0.99999857,0.0,0.0
attack,0.9996812,0.9999998,3.3426467e-25,1.0,3.571307e-12,1.0,1.0,0.43173498,1.0,2.832375e-06
attack,1.0,1.6564836e-09,0.9991385,2.0067973e-24,8.087423e-28,1.0,0.06964302,3.2624865e-07,0.9981257,1.0
normal,0.0,3.2073985e-12,0.0,1.6082794e-14,5.622347e-23,0.0,2.4773998e-26,3.5697167e-14,1.2103491e-18,0.0
normal,1.533976e-32,5.6603857e-11,5.455666e-16,5.087967e-27,5.7690916e-21,0.0067676604,1.2741024e-13,3.7604013e-19,7.096077e-21,5.4713183e-16
normal,1.5905456e-11,1.868893e-13,1.9878127e-37,0.8588531,2.8094443e-13,1.4960681e-21,9.714136e-12,1.6072907e-08,4.3666793e-15,1.4660898e-15
attack,2.545042e-07,0.001804173,9.173321e-18,0.99956137,0.98955345,2.942988e-16,3.3272616e-09,0.98073816,1.6234376e-24,1.0
attack,0.4083157,3.0643054e-35,8.1812466e-08,1.6224265e-34,9.108891e-16,1.0,5.092038e-37,1.0,1.0,1.0
normal,3.0659018e-31,3.5291543e-16,0.25849345,1.4526614e-16,8.031733e-31,5.2653766e-21,1.2491084e-06,5.3156136e-19,1.3145009e-29,0.0
attack,1.0758368e-08,0.0032740831,0.9999979,9.890248e-12,3.94018e-09,5.5759234e-08,0.0,9.1579935e-36,0.4662999,2.8086032e-13
normal,4.8637103e-09,2.1666945e-19,1.4826123e-13,4.304864e-26,1.0378335e-24,5.182695e-14,1.1878213e-06,3.1657485e-30,5.915212e-14,3.1131753e-37
normal,4.0417146e-27,0.99999964,0.0,0.0,5.075289e-27,2.8128e-21,1.183553e-13,2.5730853e-09,1.0,0.0
normal,2.4350514e-32,0.5958894,2.244385e-19,3.074919e-17,4.872321e-19,2.102636e-28,5.6315454e-19,2.4347462e-16,1.0887962e-09,5.1528176e-26
normal,3.9109984e-22,0.0,3.01883e-31,1.9131736e-08,2.597461e-34,3.9266002e-32,7.925268e-09,2.1806727e-21,3.6867618e-30,3.2074891e-24
attack,8.710843e-25,1.0,8.15594e-24,5.8057576e-30,9.445747e-28,1.0,1.0,1.6970883e-14,0.9999585,1.0
normal,2.013387e-21,3.390084e-32,2.4200608e-06,2.102012e-19,1.6397342e-10,3.959394e-30,9.927689e-12,3.6341888e-23,9.686051e-38,0.008125633
normal,0.0,4.4433637e-14,1.6187827e-22,1.8421356e-19,1.9953512e-35,6.4392596e-26,0.9999422,3.601318e-22,1.296361e-12,8.948442e-36
normal,0.0,2.447377e-09,1.4865714e-31,4.0134807e-17,2.3887797e-08,2.3712224e-18,1.7713992e-15,4.939005e-23,0.6386444,1.2444005e-09
normal,2.0446637e-14,0.0,0.010623157,2.569072e-33,7.3824156e-09,0.0,5.6992635e-12,9.019176e-36,3.185616e-30,1.5794778e-26
attack,0.9999964,1.0,1.9691147e-33,2.0402554e-20,2.0594754e-13,1.0,3.0028655e-12,0.9999896,1.0,1.0
normal,0.0,6.0419592e-05,7.472101e-09,0.0,9.8889896e-11,9.517449e-06,2.482572e-28,0.0,1.830895e-30,0.0
attack,0.9961725,1.0,3.0748978e-23,0.9999151,3.9965074e-13,5.912872e-27,1.0,9.2649454e-23,1.0,0.0
normal,4.2005383e-27,2.7440515e-34,9.788142e-19,4.710982e-11,5.1796394e-11,0.0001770258,3.9435556e-28,1.527463e-20,1.4300178e-34,1.8933927e-23
normal,1.9380778e-24,0.0,1.6299619e-21,4.9150538e-33,2.6146435e-16,1.1971425e-26,2.1712809e-13,1.7434221e-17,8.964136e-11,1.0645262e-24
attack,0.9999461,1.0,0.01092115,2.8168439e-09,0.9999995,1.3604036e-22,1.0,0.92856026,0.93306637,1.0
attack,3.8921304e-35,3.7564147e-27,2.9011176e-26,1.793748e-10,0.0001063652,1.0,1.0,1.0,1.0,1.0
normal,4.108825e-12,2.347701e-28,3.799254e-11,4.505507e-19,0.0,0.0,3.65563e-15,1.7154386e-23,0.99991995,8.3138366e-20
attack,1.0,6.8185386e-34,1.0,0.9289037,1.0,1.2246534e-11,2.2418571e-37,1.0,0.06968525,1.0
attack,5.336727e-14,0.0,1.7188784e-22,7.331521e-07,1.0609942e-33,0.9999984,0.9999993,0.05304125,0.9999386,0.35849273
normal,4.7943518e-33,0.0,1.3756576e-22,5.8314566e-07,3.1684273e-17,9.380723e-19,1.9781762e-10,2.7878427e-16,4.2422674e-32,5.276293e-14
attack,9.944764e-16,1.2903108e-07,1.0,1.0,2.5713604e-30,1.3196684e-14,0.99999523,0.0,1.0,5.827797e-13
attack,9.981729e-34,0.99614525,0.9994157,0.99985576,7.606878e-11,0.99999833,3.061916e-16,1.0498062e-25,0.0,0.99999964
normal,1.4242333e-23,1.4854347e-35,0.009021103,3.79442e-09,3.1804925e-22,4.52182e-12,0.0,1.4277253e-16,3.8925376e-13,8.658439e-31
attack,0.9999994,2.559703e-16,1.0,4.976341e-29,1.0,1.0,6.531232e-28,8.118203e-22,1.0,1.012955e-28
normal,2.7239633e-20,0.0,3.9785022e-22,0.8137224,1.2480425e-12,1.4064517e-34,0.0,6.8320446e-06,1.078284e-11,1.0
normal,8.1121006e-38,1.2672647e-14,0.0,0.0018453896,5.1133578e-20,0.0,8.082125e-06,2.1051646e-35,0.0,6.2846256e-11
attack,0.010104984,3.4479057e-21,3.2730682e-08,0.99963665,1.0,0.9997119,0.074223936,0.9993616,1.0,0.9998988
attack,0.0,0.0,1.0,1.7794415e-19,0.0,1.0,1.0,1.8437178e-26,1.0,1.0
attack,0.00017738342,5.02325e-14,1.0,0.029905498,0.9999896,1.20966656e-32,1.0,0.980366,4.6837815e-07,5.0841935e-12
normal,1.3056383e-32,0.0,1.2708867e-24,0.15840435,0.0,2.1065198e-11,3.928329e-29,0.0,1.0920584e-26,3.282715e-38
attack,0.9937177,5.7752056e-16,1.0,1.0,1.0,5.031965e-22,1.0,8.4897124e-11,8.847841e-27,1.0091511e-30
normal,4.2454175e-35,1.1482836e-06,6.2476394e-21,1.8522582e-15,1.6487967e-15,2.5088554e-11,1.6164058e-31,9.604167e-27,2.8228763e-18,1.4244658e-32
attack,0.00024828315,1.0,1.0,1.0,1.0,3.6876744e-31,2.2734188e-31,1.211968e-30,0.0,1.5357809e-30
attack,4.9027657e-12,5.613557e-09,0.00010135723,3.3373133e-22,1.0,1.0,1.0,1.995575e-32,1.0,0.9999998
normal,2.8216706e-18,5.1812678e-23,1.0488186e-23,1.3039414e-24,0.99999833,3.1545033e-10,0.07643154,2.6817595e-30,5.1359587e-19,0.050184727
attack,0.99999976,1.0,1.0,3.2295252e-14,6.1341794e-09,7.3815546e-17,3.732139e-24,1.0,1.0,1.1255067e-10
normal,3.2145366e-29,2.2050245e-27,1.3059675e-24,3.1395073e-30,4.4165038e-10,0.0,3.1426178e-18,4.496885e-05,8.5911833e-10,0.99995303
normal,2.4482544e-28,7.3532833e-09,3.713793e-11,7.421372e-15,0.0,1.4014725e-13,7.8845534e-33,2.3727272e-12,1.6396905e-10,5.2336112e-23
normal,2.6969603e-06,1.5755575e-07,0.0,5.1243904e-05,3.4319002e-19,8.727405e-33,1.4422117e-20,3.494831e-31,3.375351e-30,8.641235e-19
normal,1.4991904e-17,1.988281e-24,2.708457e-09,3.9378845e-15,0.10701114,2.2676878e-21,6.1132507e-16,9.944246e-21,1.0348017e-12,0.0
normal,2.4696184e-31,3.8072598e-31,3.734088e-10,4.579649e-10,2.3466315e-07,7.119041e-10,4.386591e-25,6.1998224e-14,7.458321e-12,2.035055e-09
normal,1.787974e-19,5.9430016e-09,5.6471166e-09,4.7590675e-06,1.5949488e-32,1.4861754e-11,0.0,8.8986815e-27,5.2759862e-12,9.864179e-30
attack,1.7402908e-19,1.8358393e-23,1.0646972e-08,3.0849e-13,0.3209981,1.0,1.0,1.0,1.0,1.0
normal,6.7837733e-34,1.6636346e-26,4.5450897e-19,0.0,1.1690245e-08,4.0424583e-14,2.527718e-07,0.0,0.0,5.6487726e-10
normal,1.4565195e-10,1.7921965e-24,1.9375224e-25,0.28649977,9.345077e-06,4.2767778e-14,7.40382e-28,2.5134422e-16,1.26779845e-11,3.3569458e-10
attack,0.0011336505,1.0,1.307549e-22,1.0,1.0,6.0182765e-09,2.5323233e-17,1.0,9.734139e-10,3.3229407e-25
attack,0.9999733,0.997552,1.0153208e-09,0.0,1.2700198e-38,1.0,5.9489063e-29,0.035930604,1.0,1.0
attack,7.632338e-06,1.0,9.187392e-12,2.6270238e-21,7.1271195e-19,1.0,6.0836793e-32,1.0,1.0,1.0
attack,0.98165286,1.0,6.6901116e-12,1.0,4.4734414e-29,6.632849e-34,1.0,1.0,2.4339088e-06,1.0
normal,2.7607747e-21,9.1471213e-07,1.8749766e-17,1.1398449e-33,2.500371e-15,2.3873945e-27,2.2432176e-05,0.0,1.5286152e-15,5.9388106e-16
normal,0.0,0.99999857,7.253322e-32,6.7454256e-27,1.3499646e-32,2.6260493e-23,7.786633e-05,8.4482854e-17,1.0,0.0
attack,3.3412114e-22,0.0,1.0,2.72525e-29,1.6616722e-29,1.0,3.8332455e-15,1.0,0.99999213,1.0
normal,7.2434324e-37,1.7455379e-25,5.190739e-25,0.044555873,1.8417008e-33,1.861705e-18,3.1302266e-23,4.9301803e-14,0.99984443,1.4982754e-25
attack,6.74332e-07,0.04920557,3.1892326e-19,1.5896242e-29,0.22188446,1.0,0.0,1.0,1.0,1.0
normal,0.0,5.398294e-26,5.056706e-09,2.3495428e-05,1.6169282e-05,8.535695e-37,3.947076e-10,4.760636e-33,3.6031693e-09,1.0
attack,7.90619e-15,1.0,1.0,0.99998415,1.0,1.5806055e-14,6.0639786e-34,0.0,1.0971822e-33,9.601994e-37
normal,1.5871551e-14,6.846042e-17,0.45829573,9.712721e-17,2.988968e-31,2.0844812e-15,0.9999987,0.00016897917,1.8972061e-12,7.9804565e-08
normal,1.0072072e-11,0.003359884,6.223679e-08,1.6132108e-06,0.0,1.6542147e-30,0.0,5.0050986e-10,6.250629e-33,1.0074463e-13
attack,1.2519873e-10,4.658199e-20,4.609286e-10,6.719143e-30,0.52353257,1.5447978e-33,0.91126585,0.33217728,3.9559428e-12,0.0
attack,1.0,4.7082875e-37,1.0,0.9999984,1.0,1.20271224e-35,0.0,1.0,1.3153874e-16,1.0
normal,4.1660237e-26,0.8449367,3.8295e-17,3.1224754e-30,6.130249e-13,1.3712697e-18,3.2022458e-23,5.7586873e-15,9.923163e-31,5.746882e-22
attack,8.900434e-15,0.0,7.061987e-24,3.4218128e-24,7.983363e-27,4.144868e-23,1.0,0.99773276,1.0,1.0
normal,0.0,5.019805e-09,0.0,1.0936111e-30,4.903512e-07,0.0,0.0,0.009303778,3.7604961e-22,0.0
normal,0.0,8.229591e-08,0.18990284,3.6806642e-22,2.1406745e-09,4.9012413e-16,0.99749136,6.819688e-10,0.69871634,2.1015898e-09
attack,8.951815e-15,1.0488276e-36,1.0,4.811344e-22,0.0,0.99906325,1.8773657e-26,0.9999913,1.0,0.9993938
