type,1,2,3,4,5,6,7,8,9,10
normal,2.261056e-34,0.0,3.4038925e-20,2.611224e-09,1.6917e-30,0.0,3.362852e-34,2.3137863e-17,8.005357e-33,2.4251079e-22
attack,3.846727e-35,2.39045e-25,1.08331855e-14,1.408183e-06,6.145402e-06,1.4085547e-29,8.993002e-05,1.6931629e-18,1.338836e-13,7.682143e-11
attack,1.8124567e-14,0.0001746118,1.7415132e-11,1.0,3.501332e-11,1.0,1.9749499e-13,1.0,1.0,1.0
normal,2.5490043e-16,0.0071953237,0.012380719,5.0866533e-06,6.8231944e-12,0.72560143,0.04566431,0.015330642,5.2258133e-07,0.15647444
attack,1.0,2.3464798e-16,2.4547683e-24,1.0,1.0154594e-18,2.4113903e-22,1.0,7.3268143e-19,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5665136e-36
normal,6.015295e-12,1.4614649e-17,2.5249797e-08,0.8057178,7.4722537e-29,3.7259074e-17,1.4166164e-21,2.1235241e-14,2.8647001e-11,1.648925e-12
normal,0.0,1.8119895e-22,3.1773783e-13,2.5773987e-16,1.6594915e-16,1.609162e-06,1.5930924e-08,3.4101597e-11,6.466583e-26,2.3691625e-13
attack,1.9873965e-21,2.2247007e-06,1.0,0.99996305,0.9998888,1.5326256e-31,2.6561147e-29,2.3468342e-19,1.0,1.0
normal,7.800813e-11,9.0964264e-23,6.994034e-14,7.438169e-14,1.5463307e-18,9.722362e-09,8.77081e-29,1.1406321e-18,1.5893039e-09,1.4862368e-16
normal,1.09455576e-20,6.114009e-12,0.0,1.0623039e-30,4.0711493e-18,5.2394915e-07,2.1753693e-12,2.2110583e-32,6.170283e-10,9.895413e-13
normal,0.0,4.8099912e-35,0.0,7.5228216e-36,1.8172209e-09,1.6142334e-35,5.844153e-23,4.155208e-37,4.3755524e-29,1.9016087e-30
attack,0.00907135,1.1682515e-26,0.0,5.0608605e-37,0.0,0.012374878,0.0,2.509242e-08,8.001805e-13,3.9580835e-21
normal,2.1326054e-09,3.0402934e-22,0.0,0.0,5.196422e-26,5.0483633e-23,2.803623e-26,4.7366886e-33,6.5870585e-34,2.1447984e-07
normal,2.1335516e-05,9.677548e-06,3.2982697e-14,4.936712e-21,5.2403015e-05,0.00040373206,3.483529e-17,2.5941397e-22,4.0632365e-33,9.321029e-15
attack,1.0,3.747091e-23,6.0228737e-19,1.5574947e-27,1.0,1.0,9.0381994e-26,1.320343e-18,1.0,1.0
normal,2.4136837e-28,3.899458e-12,1.5658304e-14,8.66425e-17,4.4012632e-15,1.14029e-06,1.533976e-17,9.545379e-16,2.3472627e-05,1.8420323e-13
normal,0.0,0.0037528574,4.1889192e-13,1.0907497e-06,1.5612395e-23,2.831384e-19,0.0029432774,1.0238229e-09,1.8364555e-12,0.0002514422
attack,7.770339e-19,0.0,1.0,1.0,3.7747676e-37,0.0,1.0,0.0,0.999999,1.0
attack,1.0,1.0,8.594098e-05,0.00019010901,0.96569645,2.6744284e-12,0.9999822,5.793629e-24,1.0,4.824904e-07
normal,0.0,0.0,0.0,3.267818e-18,9.725709e-11,0.0,2.269527e-32,4.8994446e-13,8.559927e-36,9.692757e-35
attack,1.0,0.0,1.0,1.0,1.0,1.0248933e-32,0.0,3.1271935e-24,1.0,7.398885e-19
normal,0.0,0.0,1.5081524e-29,9.016816e-18,0.0,1.09672714e-16,1.9805972e-24,2.4776643e-26,0.0,1.4532596e-24
attack,2.3717229e-08,1.0,9.859231e-19,1.0,6.027472e-11,1.6523424e-29,1.06158094e-11,0.99999905,0.99999344,1.0
normal,2.313244e-09,3.74592e-15,5.4817104e-07,3.3382056e-29,8.301717e-12,0.001575172,2.3693338e-17,4.05321e-08,1.829368e-28,0.0
attack,1.9261225e-17,0.9999994,0.0,2.7638348e-18,0.9999453,4.1438182e-26,2.726897e-26,0.99999964,0.9996908,1.0
normal,1.1924091e-15,2.0660941e-27,0.0,2.0451506e-26,2.6680664e-37,1.4078227e-31,3.69156e-38,1.8370721e-23,7.379854e-20,3.8930806e-20
normal,6.434898e-38,8.257027e-23,1.379871e-13,7.973959e-08,8.409044e-13,9.1846114e-11,4.7529496e-15,4.0024353e-09,6.007778e-18,4.3003722e-16
normal,9.176352e-06,3.0011405e-13,9.686815e-18,1.3991388e-16,0.09734887,4.3113024e-09,2.0485842e-09,1.6870219e-07,2.4236015e-06,7.207286e-14
attack,1.0364756e-18,2.4161643e-26,0.0008251369,3.646141e-25,0.8122669,0.9279691,2.5663686e-18,3.371505e-29,4.0528076e-12,3.2860883e-10
normal,6.093792e-29,8.048129e-34,8.138124e-26,4.5016495e-38,1.4958642e-19,2.6469977e-24,5.6003034e-29,1.527125e-35,4.178833e-07,3.095578e-22
attack,1.4728412e-27,1.0,1.052651e-22,8.6316336e-11,1.0,1.0,1.0,2.5397853e-22,1.0696015e-10,0.9999996
attack,3.0204156e-26,1.0,8.16323e-15,8.709625e-15,3.8809013e-23,1.0,1.0,1.0,6.042588e-14,1.0
normal,6.275706e-21,1.4503384e-20,0.0,1.1270134e-31,6.904997e-26,3.7510305e-27,1.2374117e-27,6.9390176e-38,2.0122113e-22,6.1035507e-18
attack,3.8341395e-29,1.0,1.6173405e-27,0.999827,1.0,2.8271488e-37,1.0,6.5869796e-35,0.8875042,1.3026618e-12
attack,3.1112623e-38,8.525998e-07,3.755405e-23,1.852215e-12,6.2093317e-12,9.6751166e-05,2.8212799e-09,2.0797409e-21,6.1448686e-06,4.0806753e-28
attack,0.0,1.0,1.63323e-28,1.0,1.0,1.0,9.436925e-35,1.0,0.0,0.0
normal,4.902646e-30,2.7757862e-32,0.0,2.8095237e-25,0.0,1.1309112e-23,4.0442562e-36,0.0,0.0,1.5277578e-38
attack,2.5510302e-29,1.0,0.9999993,7.968714e-23,0.9999248,0.21568665,0.99999917,2.704383e-21,6.565192e-09,1.102012e-11
normal,1.2821928e-18,1.5068367e-35,2.5158218e-23,0.04101616,6.4577613e-25,2.5582135e-28,8.781957e-37,1.0538959e-12,2.153403e-12,3.5889768e-06
normal,7.4459257e-16,1.8886703e-09,8.827191e-31,8.477864e-08,3.783074e-13,5.290553e-10,0.0,1.102003e-12,2.4960697e-10,1.3609366e-17
normal,4.1569834e-22,1.6298977e-16,2.7783878e-07,5.9864626e-31,2.579074e-21,5.0161452e-18,1.455504e-05,1.0511487e-25,5.6880216e-09,1.0555052e-12
attack,1.8478477e-37,1.0,1.0,1.0,0.0,1.0,0.9999845,3.1709223e-07,1.2659764e-15,9.380373e-25
normal,1.7387973e-27,3.6841613e-11,9.1729835e-06,6.2088617e-07,5.922583e-05,2.5593855e-20,1.6093397e-12,0.00027257204,1.8169368e-07,5.574802e-17
normal,0.0,2.536346e-05,1.9357379e-29,1.438763e-17,2.5756808e-07,1.5307137e-14,5.908791e-27,3.3298157e-34,1.2774016e-21,8.84955e-11
normal,9.79408e-06,1.9416714e-08,1.09895595e-07,0.37792203,2.0656202e-13,1.939016e-06,5.3806245e-05,3.3797825e-08,1.9519191e-05,1.2376934e-07
normal,1.4202409e-07,0.0,8.560616e-09,5.025341e-32,3.842808e-29,5.158929e-28,8.486389e-27,5.1582414e-35,9.486382e-18,2.7829479e-36
normal,5.806605e-28,9.578607e-24,1.6369504e-32,5.1174322e-14,1.5922408e-28,1.9027286e-35,0.0,1.5854771e-20,4.695351e-24,2.2397687e-17
attack,2.9261371e-18,6.135308e-11,9.551072e-10,1.0,1.0,1.0,2.6428512e-05,0.9999994,0.45311317,1.0
attack,1.0,4.5956073e-22,1.0,1.0,1.0,1.8856827e-09,2.1515105e-12,1.2110062e-16,1.0,0.00010373918
normal,1.5111316e-06,2.6064084e-38,4.855834e-38,2.621256e-30,5.789468e-19,6.3005515e-30,3.0426548e-18,1.0283103e-28,6.3751045e-25,2.8475274e-31
normal,2.3669448e-28,8.492763e-21,5.018516e-34,5.4842978e-15,1.878605e-26,1.2689908e-19,5.228451e-35,1.9177845e-19,6.069036e-30,1.9563355e-09
normal,7.2738184e-19,1.1994253e-38,5.8974804e-29,9.712477e-10,0.0,1.1655802e-06,5.7466806e-31,6.335924e-18,0.99385715,0.0
attack,8.32768e-19,1.0,1.0,1.0,0.0014047027,8.780853e-14,1.0,1.0,1.1426938e-15,6.9951557e-06
normal,3.5191448e-09,5.6045365e-06,3.3556324e-05,4.256936e-18,0.00035393238,8.481548e-07,5.7765256e-13,1.8024106e-18,1.0956656e-15,2.2418543e-17
attack,3.0261184e-15,0.0,1.0,1.0,1.0,6.929448e-14,1.0,1.0,1.3335101e-31,0.0
attack,0.9999975,6.065142e-32,1.7396606e-26,3.591365e-18,1.0,1.0,1.1551678e-29,0.9999953,0.9999361,2.4051536e-21
normal,3.478344e-28,0.0,1.9429967e-09,1.4481215e-20,8.388828e-09,3.398963e-27,1.1469446e-20,1.071352e-20,0.0,5.2160738e-11
attack,2.2959916e-31,1.9511861e-31,0.0001334846,1.0,0.99999887,4.2380023e-37,7.31193e-27,1.0,1.0,1.8437094e-35
normal,3.8422256e-27,1.3310851e-17,1.6644569e-22,4.6413543e-25,7.1558366e-33,2.8508366e-20,9.810795e-34,7.661557e-18,6.576651e-23,1.4610383e-21
normal,1.3145167e-13,2.4915506e-14,4.4089884e-06,0.0029268563,0.9988135,0.024461985,1.1435973e-10,1.0,3.7813752e-11,0.9980122
attack,0.0,0.18458554,0.0,0.8578918,0.98448473,0.9999965,0.9863825,1.7843606e-29,0.83743954,0.00058948994
normal,7.595124e-25,4.678919e-13,6.961039e-11,4.3448548e-26,0.9999988,8.423677e-11,0.09893286,8.646906e-08,2.0366996e-07,0.023492157
attack,1.4500754e-24,1.8721917e-22,0.9008572,0.00036129355,4.685265e-22,9.058523e-35,1.0,0.01673904,7.0208216e-28,0.9952886
normal,2.1094836e-18,0.17087361,1.7804545e-25,1.0690213e-08,5.0991245e-14,2.0684715e-16,3.1966852e-07,4.9382214e-20,1.5573745e-10,1.476156e-17
attack,1.0,1.0,3.7176803e-28,3.404781e-32,2.3844293e-33,3.457599e-14,0.96711683,1.0454225e-17,1.0,1.0
attack,0.98761183,1.0,0.9921032,1.0,2.7793852e-12,0.0006252229,0.9999342,1.0,4.1967915e-06,2.7120601e-09
attack,1.0,0.0,1.0,1.0,0.0,7.54521e-21,1.0,7.510278e-17,1.0212965e-14,1.0
normal,3.0102513e-16,5.750635e-21,6.336309e-26,1.5659922e-17,8.880244e-06,3.9958414e-07,2.0705959e-06,2.2697036e-14,1.5122975e-14,9.912931e-12
normal,2.2574237e-15,8.3515273e-22,6.6144445e-22,4.2707486e-09,2.0969514e-18,7.47768e-08,2.1516478e-14,8.764672e-18,1.0527833e-15,3.4411372e-05
normal,0.0,6.101946e-10,4.9437213e-29,0.0,1.702234e-13,6.444451e-24,0.0,0.0,1.02341236e-25,2.9155698e-36
attack,8.818182e-21,1.2216469e-21,0.98649114,0.40372145,0.9820646,0.98336995,1.4692105e-12,0.06133154,2.2344267e-13,1.2337635e-27
normal,7.905318e-07,2.2129512e-22,1.8685351e-07,6.6817665e-06,0.00053557754,3.4674344e-13,9.3378254e-23,0.0029633045,5.88899e-19,1.5478837e-17
attack,1.961253e-12,1.9266017e-38,0.9999937,0.39710686,0.002085328,4.8267997e-24,0.48562866,1.7553454e-08,1.371303e-23,0.00011944953
attack,7.126684e-19,0.9991131,1.3057137e-16,0.80155385,2.6221466e-07,0.39063427,1.0,1.0,1.0,6.917309e-26
attack,1.0,1.0,5.722812e-24,1.0,1.0,0.0,4.296012e-23,1.0,9.255789e-32,1.6819159e-19
normal,0.013765246,1.2843378e-13,3.981232e-16,5.8113914e-13,1.6645464e-10,0.043209523,1.9054647e-11,1.2099488e-12,1.4493602e-06,4.9416797e-16
attack,0.9913317,1.1410558e-08,3.3896763e-06,2.6250167e-05,0.028282374,0.02562046,1.0,1.0,1.0,1.0
normal,0.0049621463,2.940678e-11,9.7113796e-11,1.3049043e-09,6.399112e-15,1.1470894e-08,3.2749544e-19,7.8538955e-07,3.0664887e-11,1.6242872e-08
attack,0.9999815,0.00013047457,7.208238e-28,0.99997437,0.99999976,1.9726593e-07,2.0194678e-17,3.4159908e-12,1.0,1.0
attack,0.007055372,3.9576354e-26,0.0,0.99798226,0.07509753,1.820293e-18,3.962988e-05,1.1720376e-17,1.122456e-25,0.99994606
normal,4.2410665e-11,5.0358745e-14,0.9760542,0.22511011,8.981144e-08,0.00065004826,1.6534302e-14,5.0328674e-07,1.227686e-12,0.062146693
normal,4.3148834e-06,1.1687557e-25,1.7209555e-14,2.4957491e-15,0.8816397,7.159555e-09,3.771253e-16,5.225901e-19,1.8852984e-16,9.347733e-08
attack,1.0,8.743887e-06,1.0,1.0,7.993836e-05,1.0,1.0,0.74647033,0.00028446317,0.0032289624
normal,3.3039794e-26,0.0,4.5537484e-12,5.703678e-16,0.00014087558,3.3124838e-08,2.1554854e-13,0.051401943,2.392343e-21,1.1932225e-17
normal,0.0,3.8366609e-34,0.0,8.559224e-25,1.4773549e-11,2.7014904e-25,9.019518e-29,2.0038328e-13,1.7561646e-32,0.0
normal,3.8633838e-15,4.3789555e-06,0.30580425,5.0002054e-13,1.13018414e-20,4.9281834e-08,1.4509453e-30,7.581302e-10,5.0229806e-05,5.8554825e-14
attack,1.0,0.0,1.0,7.3106903e-06,0.6613442,2.9737792e-05,1.0,1.0,1.0,4.088944e-23
normal,7.949651e-37,0.0,3.4739778e-30,1.0722054e-37,5.853476e-24,2.5968665e-34,1.5115968e-29,4.275858e-28,1.2545298e-30,9.496219e-13
attack,0.0,2.6838171e-22,0.94481015,1.0034228e-32,0.2303254,0.97083914,6.352468e-21,1.0,6.2113696e-23,0.48283055
attack,6.0212826e-36,1.0,1.0,1.0,1.3610951e-28,1.8494786e-20,1.0,9.317503e-24,1.4536507e-35,1.0
attack,1.0,0.8652841,1.0,6.0747097e-06,1.0,0.64018154,1.0,5.650087e-29,1.0,0.15711573
attack,1.0,2.133625e-18,0.1095171,1.4414441e-13,1.2509847e-10,0.9999918,0.9999957,0.99990356,1.0,0.9993927
normal,3.0252058e-23,3.1095025e-33,2.1940649e-21,8.093408e-21,1.376208e-38,5.962993e-29,5.5696002e-30,1.181782e-21,0.0,6.108161e-26
attack,3.1861823e-18,0.0,0.0,9.8744415e-05,2.6803317e-27,1.655444e-17,5.5367177e-32,9.3884e-12,8.397221e-08,3.6514553e-34
normal,6.2766106e-30,0.0,6.393825e-20,8.1383926e-21,3.1835086e-26,3.7033475e-25,1.5960585e-37,1.8677386e-09,2.9817776e-34,3.5252183e-35
normal,4.5362342e-21,3.216708e-10,0.00059625506,5.001728e-22,3.4917156e-07,1.10316e-15,1.4616647e-07,1.0498062e-10,2.3907295e-20,8.100463e-18
normal,1.5845129e-31,0.0,3.8257115e-28,3.2210176e-29,2.5459191e-27,4.6157184e-17,1.25813e-21,2.73856e-35,1.5860308e-16,0.0
attack,1.0118749e-18,0.9999336,0.99633664,1.0,4.9138663e-28,1.0,0.9990449,1.4003464e-11,0.8338151,0.9999316
normal,9.3948285e-20,0.22050574,0.17603818,0.99992085,0.056409597,3.0656756e-26,1.8233513e-10,2.8196004e-21,2.3613047e-16,2.3889593e-10
normal,1.2939056e-27,2.1606594e-28,0.0,2.1222188e-08,1.1663296e-23,7.473869e-24,2.4490883e-26,3.9689478e-13,6.863e-13,6.638786e-30
attack,3.1107197e-36,0.0,0.0,1.0,1.0,1.3609255e-18,1.0,1.0,7.677244e-24,1.0
attack,1.0,2.229077e-27,1.0,2.170622e-36,4.0021652e-33,0.9999894,6.4103424e-25,1.0,1.0863276e-28,1.0
normal,5.0452686e-21,4.80637e-38,1.6127489e-29,0.0023935437,0.71471316,1.900057e-15,0.0,3.9497956e-32,9.442504e-13,1.6119067e-21
normal,1.6154612e-14,0.0,4.2332326e-31,4.6866102e-20,5.2565874e-28,1.929194e-08,3.4871943e-27,1.0195072e-19,2.596051e-29,1.17970046e-07
normal,1.5854113e-19,1.9988109e-19,1.1648975e-16,3.3415521e-09,1.6708794e-14,3.400911e-14,5.573515e-21,1.0136791e-18,1.480138e-23,0.92869854
normal,1.7330962e-19,6.774774e-34,1.8160151e-09,5.913738e-24,2.2308596e-38,0.35536587,5.2703936e-16,1.167653e-36,1.5845717e-33,1.1135307e-16
normal,0.0,1.7849482e-34,3.3419242e-15,1.5842716e-38,3.0028194e-31,3.709249e-22,2.1855293e-12,7.983146e-13,0.0,8.0284424e-19
normal,1.2950761e-08,2.8564559e-11,0.04515642,3.2657206e-09,2.634898e-13,3.934395e-18,0.97948587,5.55505e-13,5.434889e-18,0.08945334
normal,1.267614e-12,3.770935e-13,2.8546679e-12,4.2692975e-17,4.210467e-09,5.769289e-10,3.0348172e-34,9.926076e-24,3.987935e-31,1.49609605e-05
normal,4.7185717e-11,9.896509e-13,1.1932668e-19,1.3218656e-17,0.0060012937,7.2519425e-16,2.5822858e-06,0.0020271242,3.6570812e-11,1.9715186e-08
attack,2.7599695e-17,1.0,1.4659654e-17,8.131771e-24,3.9998034e-16,1.0,1.0,1.0,0.0019068718,1.0
normal,3.5451238e-12,3.6145112e-10,7.116204e-10,7.0207147e-28,1.1021513e-10,4.4983136e-18,3.3514027e-08,5.2784967e-18,3.3210392e-18,8.450711e-15
attack,5.4914943e-13,5.953418e-16,1.0,3.7166784e-18,6.5093236e-19,0.13055333,1.0,1.0,1.763829e-20,1.0
attack,0.0,0.0,1.0,1.0,1.0,3.3416422e-31,0.0,1.0,1.7906866e-31,1.0
normal,8.4756415e-21,6.040167e-22,4.1128812e-22,9.710449e-27,5.423282e-10,1.2296539e-17,4.1235405e-33,1.6040345e-24,2.802171e-32,2.7901851e-11
normal,2.4866264e-11,1.057065e-15,0.0,1.5257478e-09,1.0443206e-28,1.7325266e-09,4.0884522e-12,6.4131395e-11,6.700046e-16,3.1680838e-09
attack,1.3523647e-27,1.0,0.0,0.0,7.5671783e-35,1.0,1.0,0.00033128262,0.99894524,1.0
normal,3.7445294e-10,1.6421668e-13,3.0191817e-12,2.9357533e-10,0.011166245,7.935395e-11,0.00023931265,7.950018e-10,2.42588e-26,7.448267e-28
normal,2.9843486e-27,2.1305848e-07,5.156237e-08,1.1687925e-12,1.3215683e-13,2.079033e-08,2.162886e-28,6.219101e-11,5.774221e-10,5.857647e-11
attack,0.0,1.0,1.3127774e-21,1.0,1.9555417e-27,1.0,1.0,1.0,2.7515495e-13,3.106745e-11
attack,0.0,5.133572e-18,1.1430993e-15,7.8387106e-15,1.0,1.0,1.0,1.3937904e-31,1.0,1.0
attack,4.2687148e-08,3.0321516e-29,1.0,1.0,1.0,1.7160284e-22,2.9205137e-20,1.8726274e-22,1.0,0.99049187
attack,0.9941937,1.0582905e-32,0.7882346,0.14617065,0.9948798,0.99992096,1.8744937e-21,0.9999717,0.99999976,2.8046958e-07
attack,4.4767293e-17,1.134088e-13,1.0,8.219791e-22,1.0,1.0234644e-30,1.0,1.0,1.3248033e-25,0.99987644
attack,1.0,1.0,0.0,0.0,0.0,1.0,0.99999523,1.5613134e-35,0.99999976,0.0
attack,1.1935099e-16,0.103057325,0.87300223,0.8179912,0.017419755,0.0023474395,0.08083084,1.0,0.9930692,0.10037786
attack,1.0,2.5684325e-20,1.0209124e-26,7.0483757e-37,1.0,1.0,4.3944265e-19,1.0,5.4865723e-06,1.0
normal,5.1969535e-35,1.9661714e-19,2.280862e-32,2.1772684e-25,4.1235144e-38,2.9422956e-36,5.369888e-34,0.0,5.794298e-37,3.8478382e-37
normal,2.2187397e-31,1.0518533e-05,5.548932e-27,9.665345e-23,1.0349396e-05,2.2213673e-14,1.423091e-33,8.4594446e-13,8.131902e-37,3.5474725e-15
attack,7.0904884e-25,0.47686338,1.0,1.1625457e-22,1.0,1.0,1.0,0.0009538233,1.0,1.6323567e-22
attack,3.863042e-24,1.0,1.0,4.811949e-15,9.0523e-21,1.0,1.0,1.2290386e-11,1.0,5.464701e-14
normal,1.8260869e-25,2.041287e-31,0.003594458,5.270904e-13,2.4460116e-15,2.4503174e-07,0.004900843,1.0909598e-06,2.555886e-10,2.2103949e-07
attack,6.524261e-20,1.0,2.9123558e-22,8.404533e-18,3.7414702e-12,1.0,1.00145394e-16,1.0,1.0,1.0
attack,1.8190236e-17,1.0,5.961648e-30,1.5311055e-17,1.0,1.0,1.0,0.18864268,9.946218e-21,1.0
attack,0.0,3.1463603e-18,0.9999163,5.623611e-16,0.9963873,0.99999833,0.9999993,1.2979391e-09,1.0,3.1959169e-09
normal,4.3437522e-15,0.0,5.1955376e-12,2.5144045e-21,2.0348801e-13,2.5750028e-22,1.3023811e-23,0.0050719976,7.398595e-21,1.07093696e-13
attack,0.0,9.891435e-20,1.0,1.5305613e-11,1.0,0.003117472,4.4259107e-08,1.0,1.0,1.0
normal,5.734799e-20,3.6495246e-24,2.311386e-25,1.1362633e-18,1.3329862e-16,3.1064437e-18,2.2527171e-31,2.5122358e-15,1.5634548e-14,1.5600096e-20
attack,1.0,5.595661e-32,0.9999993,3.74382e-30,6.0046956e-22,9.4582895e-29,1.0,0.9999918,1.0,0.0
attack,0.0,0.0,0.00011580195,0.0,0.0037508905,0.019527435,0.0,2.8066307e-33,8.5554996e-07,0.14109701
normal,1.0940094e-34,1.6041064e-07,3.4794118e-17,1.9508224e-30,3.5822798e-18,9.208974e-19,1.6076135e-07,1.8009802e-34,6.148115e-25,2.8114334e-24
attack,8.9288554e-13,1.0,2.3266714e-26,6.942596e-22,1.0,7.928951e-18,3.3881497e-14,1.0,1.0,1.0
attack,0.0,4.2654417e-16,0.99999875,3.1147466e-35,1.0,1.5628222e-26,1.0,1.0,1.0,2.1323154e-25
attack,0.0,1.0,4.036914e-31,1.0,0.9999997,1.1928508e-37,0.9992702,1.0,1.6336545e-12,0.0
attack,1.0,0.0,0.004254937,9.391653e-17,1.0,1.0,0.99984896,1.0,1.1545628e-24,0.9999999
attack,4.3768042e-14,0.0,1.0,6.623549e-10,0.9161359,1.0,1.0,0.0006020069,3.6676613e-20,0.9824013
normal,9.035149e-11,2.3349167e-16,4.5235768e-17,9.188318e-24,7.270727e-15,7.221177e-12,2.6113593e-12,1.3841761e-20,8.5147475e-23,4.5304225e-29
attack,0.0,1.0,1.0,0.99999833,3.203282e-32,1.7409264e-21,2.1347023e-38,0.9999993,0.9987203,2.9590744e-16
attack,1.3888184e-37,4.076126e-31,1.0,1.0,0.0,1.0,1.0,0.0,6.116033e-10,1.0
normal,8.522068e-36,2.4467203e-23,6.1329535e-12,4.0876985e-22,2.6166237e-20,2.0339221e-20,1.6557824e-07,3.3014662e-22,1.7141394e-35,3.908462e-15
attack,1.829865e-19,9.359683e-05,1.0,1.0,0.0005635917,1.0,1.0,4.564278e-05,1.0,2.6777236e-21
normal,0.0,2.5767603e-23,0.0,1.422796e-28,1.5492826e-26,4.2654362e-26,4.7943053e-37,6.161802e-33,2.2814393e-22,7.554966e-23
attack,1.729623e-18,1.8191273e-10,1.0,0.00011200183,0.9964474,0.9984127,1.10945635e-08,5.5464072e-05,5.010771e-18,9.692756e-07
attack,3.6800576e-31,7.4693906e-25,0.84236896,1.0,0.99851286,4.0365148e-23,4.5260617e-06,0.9999928,0.9860005,4.700247e-15
attack,0.0,1.5533899e-33,0.999606,1.0,1.0,1.0,1.0,9.9464354e-23,0.0,5.532957e-18
attack,0.0,0.9936441,1.0,1.4548335e-26,2.9142348e-14,0.02415362,1.2257808e-13,1.9494442e-17,0.9034736,0.3537571
normal,3.5779197e-20,8.817557e-33,2.5787775e-22,2.956177e-07,3.400615e-24,9.39969e-06,1.732388e-20,2.2341992e-22,2.926489e-29,3.012374e-25
attack,2.0250465e-31,4.3107326e-10,1.0,4.977764e-22,1.0,1.5246651e-17,1.0,4.9117286e-36,1.0,1.0
attack,1.8806165e-37,4.6437464e-32,1.0,1.0,7.023445e-21,1.0,3.648718e-16,1.0,1.0,1.20536825e-33
attack,1.1667077e-12,0.0,2.9194527e-05,7.246686e-09,0.005053282,2.8723287e-21,1.2850809e-12,4.223963e-21,5.8525354e-25,0.15512827
attack,3.245734e-15,1.0,4.347701e-36,1.4473075e-23,1.0,9.732417e-13,0.99558437,1.0,7.505644e-23,8.888789e-09
normal,7.217408e-11,1.4980504e-09,0.0060343146,0.0033046007,1.4595747e-19,0.0030043721,9.669452e-07,0.19732672,0.0069326162,3.247862e-05
normal,0.0,0.0,6.330509e-34,1.2530376e-30,2.7486103e-33,4.198207e-31,7.675927e-24,1.9772655e-34,0.0,3.257302e-25
normal,9.91577e-34,0.0,3.8796036e-28,1.963275e-30,1.1079105e-27,1.2662111e-18,1.758671e-18,0.0,4.0134836e-38,1.5507095e-16
normal,5.073804e-25,4.7245102e-17,2.401732e-15,1.4856837e-28,2.6661584e-11,2.4522481e-26,0.27762192,1.6065657e-10,1.9094947e-16,2.8782122e-33
normal,1.6253197e-26,1.3314131e-20,1.1428313e-11,1.3252464e-20,9.444137e-18,1.2841413e-25,4.3428356e-25,1.2481346e-13,0.0,6.740792e-28
normal,1.1213869e-31,1.551182e-17,0.92938447,0.0,2.807146e-17,1.770814e-27,4.432613e-18,2.2706002e-10,1.6827473e-11,8.7772585e-24
attack,3.039524e-32,2.831537e-14,1.0,1.0,7.615042e-21,1.0,9.860276e-28,1.0,1.0,1.9995536e-16
attack,3.3722005e-21,1.2760254e-14,0.9999993,0.9918331,0.0034202933,0.21105286,5.0254727e-33,2.3056016e-24,1.5137584e-17,0.9999839
attack,0.0013861656,1.0,1.0,1.0,5.7836114e-14,5.5021205e-26,0.99899316,3.95677e-06,1.0,0.11793241
normal,6.6350495e-08,0.00025516748,0.00034031272,4.8168816e-18,1.1665094e-20,4.9615893e-12,4.66354e-17,4.0334684e-15,0.00010892227,7.870071e-10
attack,0.0,2.9203369e-19,0.9999966,1.7056825e-24,0.9999616,0.9999845,6.8132154e-17,2.6874677e-27,0.9999572,0.9999998
attack,1.0,7.3077865e-24,1.0,0.9999832,1.0,2.2939272e-22,2.7339164e-08,1.0,0.022557467,0.64319503
attack,1.0,1.0,2.3811262e-36,1.25533025e-36,1.0,2.2781263e-29,1.0,1.0,0.0,8.450099e-30
normal,1.331535e-20,7.544619e-25,1.4122566e-10,5.6716784e-15,8.13933e-12,8.553891e-28,6.7644904e-28,3.8351645e-06,1.5922477e-27,7.058079e-06
attack,1.0,2.1050072e-17,1.0,1.0,0.601295,1.1188444e-09,1.0,2.3840266e-20,0.0,1.0
normal,6.465213e-15,0.00015029311,8.433264e-21,3.401601e-07,3.1814662e-09,3.4958217e-10,2.5548532e-06,3.147446e-11,6.4019407e-16,3.0887362e-11
normal,0.0,2.7841845e-25,3.620096e-27,8.0461e-27,1.6404312e-07,2.0756084e-24,3.3478796e-32,1.3246327e-12,1.1592745e-12,1.4637365e-16
attack,9.894011e-18,0.00038591027,7.819684e-08,3.8737744e-05,0.99999976,0.9999102,0.9497541,2.0966977e-16,0.99748766,1.0
normal,2.7260576e-09,1.4125807e-20,4.2672374e-21,1.9717175e-16,0.0,1.4788503e-13,8.6775103e-14,1.5859572e-06,1.3643062e-15,7.339183e-14
attack,1.0,0.9999985,1.1019387e-33,0.9999333,1.0,2.578413e-15,0.001588434,8.081037e-36,1.0,4.1097242e-13
normal,5.8150015e-22,4.0403724e-05,0.64691883,0.3474636,0.41614544,3.929358e-09,0.9871429,2.8178437e-07,3.5308978e-05,0.97683877
attack,1.0,1.2321694e-34,1.5679054e-24,3.605532e-14,1.0,1.0,1.0,1.0,6.432444e-23,1.6593505e-18
normal,1.8824516e-32,3.4353056e-19,3.589363e-27,4.4146996e-37,1.0087595e-13,2.1986512e-33,1.8478777e-35,6.193561e-28,8.254202e-21,9.570873e-22
attack,2.7681705e-26,1.0,1.0,4.1660173e-29,1.0,9.770482e-37,1.0,0.0,3.730318e-31,1.0
